fid,x,y,class,uid
66.0,742.33984,679.1767,person,6.0
66.0,881.9434,189.83276,person,7.0
66.0,1367.9751,895.94934,person,8.0
66.0,634.2199,259.7672,person,9.0
66.0,329.22333,144.62521,person,10.0
66.0,926.4054,1033.1727,person,11.0
66.0,723.63806,1049.6617,person,13.0
66.0,748.0711,1051.905,person,14.0
67.0,598.849,269.81107,person,0.0
67.0,369.39813,331.27353,person,1.0
67.0,338.68524,346.55075,person,2.0
67.0,597.039,468.4732,person,3.0
67.0,857.89905,196.78462,person,4.0
67.0,742.2876,637.4976,person,5.0
67.0,744.68054,680.181,person,6.0
67.0,870.81604,180.56,person,7.0
67.0,1369.3163,898.2694,person,8.0
67.0,635.77985,263.01752,person,9.0
67.0,327.90128,145.19742,person,10.0
67.0,926.1183,1034.297,person,11.0
67.0,723.2778,1047.4696,person,13.0
67.0,746.35736,1047.3837,person,14.0
68.0,598.84,271.64682,person,0.0
68.0,368.72467,329.34717,person,1.0
68.0,338.0194,346.6133,person,2.0
68.0,599.25665,472.58145,person,3.0
68.0,856.8812,195.19261,person,4.0
68.0,741.16614,634.77576,person,5.0
68.0,746.2155,680.0279,person,6.0
68.0,1370.308,900.59424,person,8.0
68.0,636.99225,266.22095,person,9.0
68.0,326.3852,145.92308,person,10.0
68.0,925.05896,1034.2167,person,11.0
68.0,723.20844,1046.3861,person,13.0
68.0,746.4954,1046.3091,person,14.0
69.0,599.3227,273.9458,person,0.0
69.0,367.72955,326.407,person,1.0
69.0,337.29263,346.69705,person,2.0
69.0,601.18365,476.09595,person,3.0
69.0,856.3299,193.458,person,4.0
69.0,741.37054,633.6112,person,5.0
69.0,746.7652,678.7323,person,6.0
69.0,1374.4059,906.4613,person,8.0
69.0,637.5663,268.81787,person,9.0
69.0,324.61414,146.77078,person,10.0
69.0,922.96796,1032.9141,person,11.0
69.0,723.1392,1045.3042,person,13.0
69.0,747.1732,1046.3694,person,14.0
70.0,600.4034,276.48203,person,0.0
70.0,366.4657,322.96277,person,1.0
70.0,336.19254,345.7503,person,2.0
70.0,602.1364,478.4167,person,3.0
70.0,856.6678,191.6765,person,4.0
70.0,742.28656,632.9285,person,5.0
70.0,749.42926,680.9524,person,6.0
70.0,1377.1395,911.188,person,8.0
70.0,637.5844,270.97244,person,9.0
70.0,322.5035,147.84134,person,10.0
70.0,920.8839,1031.6157,person,11.0
70.0,722.84973,1044.2045,person,13.0
70.0,748.61957,1047.5863,person,14.0
71.0,602.2522,279.6356,person,0.0
71.0,364.95312,318.8807,person,1.0
71.0,334.7483,343.6206,person,2.0
71.0,602.31793,479.83057,person,3.0
71.0,858.3178,189.9391,person,4.0
71.0,742.978,631.7059,person,5.0
71.0,753.91943,686.7887,person,6.0
71.0,1379.8933,915.9494,person,8.0
71.0,637.0394,272.45465,person,9.0
71.0,320.3114,149.01096,person,10.0
71.0,918.807,1030.3219,person,11.0
71.0,722.5606,1043.1066,person,13.0
71.0,749.8434,1048.7865,person,14.0
72.0,604.73413,283.0613,person,0.0
72.0,363.30347,314.62888,person,1.0
72.0,333.0279,340.97293,person,2.0
72.0,601.9428,480.64142,person,3.0
72.0,860.8536,188.1451,person,4.0
72.0,744.0562,631.0034,person,5.0
72.0,759.4066,694.5558,person,6.0
72.0,635.931,273.25375,person,9.0
72.0,317.91818,150.21637,person,10.0
72.0,915.7193,1027.8235,person,11.0
72.0,722.0523,1041.9913,person,13.0
72.0,749.43567,1046.5707,person,14.0
73.0,606.397,285.7405,person,0.0
73.0,361.6701,310.7752,person,1.0
73.0,330.89603,337.09073,person,2.0
73.0,601.34735,481.1364,person,3.0
73.0,864.4816,186.46022,person,4.0
73.0,745.6867,630.7993,person,5.0
73.0,765.8766,703.714,person,6.0
73.0,634.7299,274.08328,person,9.0
73.0,315.59607,151.26735,person,10.0
73.0,913.3998,1026.5231,person,11.0
73.0,721.5449,1040.8782,person,13.0
73.0,749.0292,1044.3623,person,14.0
73.0,531.49445,48.57392,person,15.0
74.0,607.4619,288.2159,person,0.0
74.0,359.98972,307.32315,person,1.0
74.0,328.56512,332.4464,person,2.0
74.0,600.9713,481.94876,person,3.0
74.0,868.7837,184.7866,person,4.0
74.0,745.9234,628.5023,person,5.0
74.0,763.7031,700.6375,person,6.0
74.0,633.8074,275.25797,person,9.0
74.0,313.2457,152.3321,person,10.0
74.0,910.82874,1025.2085,person,11.0
74.0,721.5449,1040.8782,person,13.0
74.0,748.62396,1042.1609,person,14.0
74.0,525.8118,50.879543,person,15.0
75.0,607.735,290.53574,person,0.0
75.0,358.3796,304.2126,person,1.0
75.0,326.42767,328.16785,person,2.0
75.0,600.8145,483.0805,person,3.0
75.0,872.7524,183.22343,person,4.0
75.0,746.54767,626.7285,person,5.0
75.0,756.11786,689.1128,person,6.0
75.0,1382.6674,920.7462,person,8.0
75.0,633.16144,276.56265,person,9.0
75.0,311.08453,153.3065,person,10.0
75.0,908.75183,1025.0588,person,11.0
75.0,721.5449,1040.8782,person,13.0
75.0,748.22015,1039.9669,person,14.0
75.0,523.50806,51.776455,person,15.0
76.0,606.5117,292.0316,person,0.0
76.0,357.03015,301.93652,person,1.0
76.0,324.4717,324.67886,person,2.0
76.0,601.2149,484.8294,person,3.0
76.0,875.7114,181.75905,person,4.0
76.0,746.6195,624.4677,person,5.0
76.0,747.2174,674.98,person,6.0
76.0,1385.099,925.57153,person,8.0
76.0,633.07135,278.34885,person,9.0
76.0,309.00256,154.24316,person,10.0
76.0,906.1615,1024.8723,person,11.0
76.0,721.0385,1039.7673,person,13.0
76.0,747.5047,1036.68,person,14.0
76.0,521.7505,52.34459,person,15.0
77.0,604.14197,293.01724,person,0.0
77.0,355.9872,300.44415,person,1.0
77.0,322.66528,321.65408,person,2.0
77.0,602.63495,487.47858,person,3.0
77.0,877.95026,180.77266,person,4.0
77.0,746.14197,621.7282,person,5.0
77.0,736.9957,658.5381,person,6.0
77.0,1384.3457,926.75507,person,8.0
77.0,633.4474,280.43597,person,9.0
77.0,307.08667,155.04088,person,10.0
77.0,904.3151,1025.8639,person,11.0
77.0,720.7523,1038.6776,person,13.0
77.0,747.86554,1035.6382,person,14.0
77.0,520.2872,52.908875,person,15.0
78.0,601.7668,294.22437,person,0.0
78.0,355.33643,299.96707,person,1.0
78.0,321.1252,319.7475,person,2.0
78.0,604.87115,490.72787,person,3.0
78.0,879.6333,179.73402,person,4.0
78.0,744.57556,618.03796,person,5.0
78.0,727.3508,642.7447,person,6.0
78.0,1383.2288,927.93195,person,8.0
78.0,634.6723,283.1591,person,9.0
78.0,305.18137,155.953,person,10.0
78.0,902.2112,1026.836,person,11.0
78.0,950.6246,1071.7122,person,12.0
78.0,720.6854,1037.6084,person,13.0
78.0,747.15314,1032.3722,person,14.0
78.0,518.52594,53.68411,person,15.0
79.0,599.40546,295.2062,person,0.0
79.0,355.04388,300.07538,person,1.0
79.0,319.81943,318.64316,person,2.0
79.0,607.827,494.62576,person,3.0
79.0,877.1921,177.24126,person,4.0
79.0,743.0836,614.9221,person,5.0
79.0,724.10626,635.75214,person,6.0
79.0,1380.6875,927.87836,person,8.0
79.0,636.1006,286.07712,person,9.0
79.0,303.40448,156.74419,person,10.0
79.0,900.36633,1027.8268,person,11.0
79.0,950.35846,1069.2693,person,12.0
79.0,720.3333,1035.4564,person,13.0
79.0,746.13446,1028.0372,person,14.0
79.0,516.77405,54.5908,person,15.0
80.0,597.40924,296.06998,person,0.0
80.0,354.4869,299.13828,person,1.0
80.0,318.68112,318.3455,person,2.0
80.0,611.06525,498.52832,person,3.0
80.0,874.0255,174.56595,person,4.0
80.0,741.0653,611.3569,person,5.0
80.0,723.1661,632.49695,person,6.0
80.0,1379.5706,929.0546,person,8.0
80.0,637.2589,288.89246,person,9.0
80.0,301.65176,157.58331,person,10.0
80.0,897.79114,1027.6372,person,11.0
80.0,946.809,1062.94,person,12.0
80.0,719.9823,1033.3114,person,13.0
80.0,745.1226,1023.7313,person,14.0
80.0,514.864,55.641018,person,15.0
81.0,596.53925,297.45178,person,0.0
81.0,353.55585,297.21436,person,1.0
81.0,317.70966,318.41693,person,2.0
81.0,614.11505,502.14673,person,3.0
81.0,864.71875,167.2199,person,4.0
81.0,739.44073,608.3147,person,5.0
81.0,723.54364,631.33,person,6.0
81.0,1378.8154,930.2392,person,8.0
81.0,638.4299,291.7385,person,9.0
81.0,299.88425,158.37024,person,10.0
81.0,896.20654,1028.6455,person,11.0
81.0,943.55945,1057.8867,person,12.0
81.0,719.9162,1032.2505,person,13.0
81.0,744.6451,1020.54193,person,14.0
81.0,512.44464,56.934814,person,15.0
82.0,596.7038,299.39084,person,0.0
82.0,352.4601,294.67804,person,1.0
82.0,316.57437,317.41394,person,2.0
82.0,616.492,504.78146,person,3.0
82.0,738.36,605.76117,person,5.0
82.0,723.7614,630.1853,person,6.0
82.0,1378.7551,932.6444,person,8.0
82.0,638.9337,294.13095,person,9.0
82.0,298.069,159.2394,person,10.0
82.0,894.87897,1029.6727,person,11.0
82.0,940.6096,1052.9004,person,12.0
82.0,719.5668,1030.1158,person,13.0
82.0,744.1699,1017.3678,person,14.0
82.0,509.61017,58.29142,person,15.0
83.0,597.39105,301.62268,person,0.0
83.0,351.1511,291.575,person,1.0
83.0,315.3664,315.8864,person,2.0
83.0,617.6893,506.10858,person,3.0
83.0,737.81555,603.68567,person,5.0
83.0,723.24384,628.02405,person,6.0
83.0,1379.0586,935.0648,person,8.0
83.0,638.7578,295.82083,person,9.0
83.0,296.2408,160.17389,person,10.0
83.0,893.5512,1030.7003,person,11.0
83.0,939.0088,1050.412,person,12.0
83.0,719.00134,1027.9705,person,13.0
83.0,744.74817,1016.36725,person,14.0
83.0,506.6238,59.788322,person,15.0
84.0,599.30817,304.61438,person,0.0
84.0,349.5511,287.69873,person,1.0
84.0,314.05768,313.72153,person,2.0
84.0,618.05084,506.4289,person,3.0
84.0,864.71875,167.2199,person,4.0
84.0,738.7619,603.55347,person,5.0
84.0,720.7971,623.91705,person,6.0
84.0,852.45013,235.57222,person,7.0
84.0,1381.1562,938.7497,person,8.0
84.0,638.0929,296.9675,person,9.0
84.0,294.31024,161.15726,person,10.0
84.0,893.2053,1032.932,person,11.0
84.0,939.8084,1051.6549,person,12.0
84.0,718.9362,1026.9178,person,13.0
84.0,745.8535,1016.4486,person,14.0
84.0,503.69287,61.12346,person,15.0
85.0,601.784,307.9364,person,0.0
85.0,347.94055,283.78745,person,1.0
85.0,312.62338,310.81708,person,2.0
85.0,618.05084,506.4289,person,3.0
85.0,740.2416,603.8842,person,5.0
85.0,718.1736,619.3365,person,6.0
85.0,831.74286,297.78128,person,7.0
85.0,637.3284,297.9123,person,9.0
85.0,292.29605,162.12149,person,10.0
85.0,892.6465,1034.0205,person,11.0
85.0,942.2176,1055.3999,person,12.0
85.0,719.0881,1025.8843,person,13.0
85.0,746.9601,1016.5301,person,14.0
85.0,500.7966,62.37487,person,15.0
86.0,604.21423,311.10284,person,0.0
86.0,346.50433,280.16278,person,1.0
86.0,310.98822,307.10562,person,2.0
86.0,618.05084,506.4289,person,3.0
86.0,742.1016,604.7028,person,5.0
86.0,715.22644,614.3205,person,6.0
86.0,816.46295,380.9281,person,7.0
86.0,636.27277,298.7142,person,9.0
86.0,290.19858,163.18459,person,10.0
86.0,892.3442,1035.1296,person,11.0
86.0,944.91614,1059.1932,person,12.0
86.0,718.95795,1023.7867,person,13.0
86.0,747.53766,1015.5291,person,14.0
86.0,498.1847,63.62514,person,15.0
87.0,605.7764,313.65506,person,0.0
87.0,345.22202,276.9413,person,1.0
87.0,309.3952,303.72913,person,2.0
87.0,618.1673,506.79944,person,3.0
87.0,743.6508,605.56854,person,5.0
87.0,712.823,609.8331,person,6.0
87.0,1381.8301,941.19885,person,8.0
87.0,635.7004,299.8357,person,9.0
87.0,288.01724,164.3466,person,10.0
87.0,890.5923,1033.8625,person,11.0
87.0,948.9958,1065.5327,person,12.0
87.0,719.32587,1022.7742,person,13.0
87.0,748.6454,1015.6101,person,14.0
87.0,496.0798,64.76709,person,15.0
88.0,606.53296,315.77872,person,0.0
88.0,344.15283,273.95227,person,1.0
88.0,307.8551,300.2794,person,2.0
88.0,619.1268,508.18597,person,3.0
88.0,743.53,604.5044,person,5.0
88.0,711.1432,606.3552,person,6.0
88.0,1384.2852,946.1512,person,8.0
88.0,635.32074,301.13528,person,9.0
88.0,285.77383,165.42029,person,10.0
88.0,888.5898,1032.5797,person,11.0
88.0,952.2922,1070.6552,person,12.0
88.0,719.9097,1021.77924,person,13.0
88.0,749.53253,1015.675,person,14.0
88.0,494.56754,65.75966,person,15.0
89.0,606.291,317.27692,person,0.0
89.0,343.34515,271.65622,person,1.0
89.0,306.40427,297.1272,person,2.0
89.0,620.5744,510.278,person,3.0
89.0,741.74567,601.5258,person,5.0
89.0,710.97565,604.27057,person,6.0
89.0,635.03754,302.6458,person,9.0
89.0,283.51773,166.55882,person,10.0
89.0,885.6235,1030.1036,person,11.0
89.0,954.7838,1074.527,person,12.0
89.0,720.27686,1020.76874,person,13.0
89.0,749.66583,1014.6417,person,14.0
89.0,493.19235,66.68662,person,15.0
90.0,605.04596,318.13712,person,0.0
90.0,342.93863,270.58298,person,1.0
90.0,305.1309,294.84732,person,2.0
90.0,622.5161,513.49316,person,3.0
90.0,739.44604,598.11414,person,5.0
90.0,710.6564,602.2165,person,6.0
90.0,635.43445,304.66632,person,9.0
90.0,281.26764,167.69434,person,10.0
90.0,882.8762,1028.7759,person,11.0
90.0,956.4541,1077.1224,person,12.0
90.0,720.1453,1018.68494,person,13.0
90.0,750.33124,1014.69,person,14.0
90.0,492.7946,67.95678,person,15.0
91.0,603.25543,318.68997,person,0.0
91.0,342.73624,270.04877,person,1.0
91.0,304.328,294.15933,person,2.0
91.0,624.5999,517.12384,person,3.0
91.0,737.168,594.7347,person,5.0
91.0,710.68427,600.6436,person,6.0
91.0,1384.2852,946.1512,person,8.0
91.0,636.0301,306.88043,person,9.0
91.0,279.09293,168.79364,person,10.0
91.0,877.91986,1026.1738,person,11.0
91.0,958.9737,1081.0377,person,12.0
91.0,720.79346,1018.734,person,13.0
91.0,750.7752,1014.7222,person,14.0
91.0,493.78543,69.66486,person,15.0
92.0,601.5625,319.2127,person,0.0
92.0,342.5345,269.51614,person,1.0
92.0,303.92413,294.81384,person,2.0
92.0,626.83136,521.18304,person,3.0
92.0,734.33704,590.42633,person,5.0
92.0,711.2099,599.5248,person,6.0
92.0,636.63196,309.3538,person,9.0
92.0,276.99954,169.73671,person,10.0
92.0,874.14166,1025.8956,person,11.0
92.0,959.81726,1082.3485,person,12.0
92.0,720.94354,1017.7105,person,13.0
92.0,750.6858,1013.6735,person,14.0
92.0,496.04095,71.98844,person,15.0
93.0,599.9665,319.7055,person,0.0
93.0,341.81342,268.09607,person,1.0
93.0,303.63403,295.9257,person,2.0
93.0,628.83826,524.9266,person,3.0
93.0,732.77704,587.53687,person,5.0
93.0,711.2369,597.9595,person,6.0
93.0,637.14056,311.87814,person,9.0
93.0,274.9819,170.64377,person,10.0
93.0,870.62775,1025.6368,person,11.0
93.0,961.5102,1084.9792,person,12.0
93.0,720.38,1015.60315,person,13.0
93.0,749.5335,1010.4746,person,14.0
93.0,498.88458,74.467415,person,15.0
94.0,598.549,320.38028,person,0.0
94.0,340.65167,265.66586,person,1.0
94.0,303.23346,296.8328,person,2.0
94.0,630.10345,527.60175,person,3.0
94.0,731.7424,585.10736,person,5.0
94.0,711.2637,596.39886,person,6.0
94.0,637.8529,314.60947,person,9.0
94.0,272.98373,171.60002,person,10.0
94.0,964.06396,1088.9476,person,12.0
94.0,719.8185,1013.5028,person,13.0
94.0,749.1367,1008.37726,person,14.0
94.0,502.01465,77.12816,person,15.0
95.0,598.02185,321.73062,person,0.0
95.0,339.2888,262.53326,person,1.0
95.0,302.54303,296.34656,person,2.0
95.0,630.86755,529.13293,person,3.0
95.0,731.0724,583.1511,person,5.0
95.0,711.787,595.2873,person,6.0
95.0,637.57227,316.67545,person,9.0
95.0,271.02533,172.53725,person,10.0
95.0,966.6351,1092.943,person,12.0
95.0,719.7535,1012.4711,person,13.0
95.0,747.9935,1005.2064,person,14.0
95.0,504.10828,79.334145,person,15.0
96.0,598.2094,323.58194,person,0.0
96.0,337.63522,258.77762,person,1.0
96.0,301.52438,294.7472,person,2.0
96.0,631.2509,529.9012,person,3.0
96.0,730.20123,580.7246,person,5.0
96.0,712.3095,594.1773,person,6.0
96.0,637.18896,318.53363,person,9.0
96.0,269.094,173.40332,person,10.0
96.0,867.1258,1025.379,person,11.0
96.0,968.3589,1095.6217,person,12.0
96.0,718.20917,1008.2686,person,13.0
96.0,747.60095,1003.1265,person,14.0
96.0,504.76923,80.905624,person,15.0
97.0,599.2966,326.13406,person,0.0
97.0,335.60916,254.48337,person,1.0
97.0,300.13724,291.84326,person,2.0
97.0,631.76355,530.64703,person,3.0
97.0,730.1484,578.69556,person,5.0
97.0,712.18335,592.6493,person,6.0
97.0,636.4019,319.771,person,9.0
97.0,267.18045,174.31915,person,10.0
97.0,864.1335,1025.1587,person,11.0
97.0,970.0905,1098.3125,person,12.0
97.0,716.676,1004.0966,person,13.0
97.0,746.90466,1000.01196,person,14.0
97.0,503.81845,81.87905,person,15.0
98.0,601.6736,329.54428,person,0.0
98.0,333.77765,250.68028,person,1.0
98.0,298.40332,287.46155,person,2.0
98.0,632.27734,531.3947,person,3.0
98.0,730.40015,576.62756,person,5.0
98.0,711.9065,591.14844,person,6.0
98.0,635.5127,320.7906,person,9.0
98.0,265.22687,175.37022,person,10.0
98.0,862.3921,1025.0304,person,11.0
98.0,970.95935,1099.6626,person,12.0
98.0,715.63947,1000.9944,person,13.0
98.0,746.9525,997.9768,person,14.0
98.0,502.06296,82.69771,person,15.0
99.0,604.55774,333.11185,person,0.0
99.0,332.06848,247.79303,person,1.0
99.0,296.53546,282.67908,person,2.0
99.0,633.0505,532.5196,person,3.0
99.0,731.311,574.9696,person,5.0
99.0,711.329,589.69745,person,6.0
99.0,634.7217,321.7814,person,9.0
99.0,263.3678,176.31787,person,10.0
99.0,842.30896,1029.0468,person,11.0
99.0,971.8302,1101.0159,person,12.0
99.0,714.1252,996.8745,person,13.0
99.0,747.2187,995.96106,person,14.0
99.0,500.02094,83.49882,person,15.0
100.0,607.20593,336.56998,person,0.0
100.0,330.36533,245.50099,person,1.0
100.0,294.7437,278.3567,person,2.0
100.0,633.9564,534.04987,person,3.0
100.0,733.0333,573.6923,person,5.0
100.0,710.75366,588.25183,person,6.0
100.0,634.52747,323.09656,person,9.0
100.0,261.51276,177.26343,person,10.0
100.0,822.4751,1033.0132,person,11.0
100.0,972.7029,1102.372,person,12.0
100.0,712.41113,992.7709,person,13.0
100.0,747.1804,992.92004,person,14.0
100.0,498.12634,84.533516,person,15.0
101.0,609.0289,339.82748,person,0.0
101.0,328.8105,244.0338,person,1.0
101.0,292.78308,273.46033,person,2.0
101.0,634.8667,535.5874,person,3.0
101.0,735.4192,572.81616,person,5.0
101.0,709.64935,585.87646,person,6.0
101.0,634.53265,324.6088,person,9.0
101.0,259.5837,178.18636,person,10.0
101.0,803.49414,1038.0789,person,11.0
101.0,973.5777,1103.7313,person,12.0
101.0,711.6638,990.7369,person,13.0
101.0,746.40576,988.84235,person,14.0
101.0,496.97003,86.05657,person,15.0
102.0,609.9132,342.638,person,0.0
102.0,327.53705,243.30687,person,1.0
102.0,290.925,268.90115,person,2.0
102.0,635.78125,537.1322,person,3.0
102.0,737.29504,571.51447,person,5.0
102.0,708.3629,583.0407,person,6.0
102.0,635.0405,326.73993,person,9.0
102.0,257.59235,179.13911,person,10.0
102.0,974.45435,1105.0936,person,12.0
102.0,711.87384,990.7498,person,13.0
102.0,745.9363,985.80725,person,14.0
102.0,496.67325,87.79491,person,15.0
103.0,609.1745,344.40112,person,0.0
103.0,326.41983,243.14627,person,1.0
103.0,289.3368,265.6317,person,2.0
103.0,636.56976,538.7082,person,3.0
103.0,738.2958,569.34424,person,5.0
103.0,706.89874,579.75464,person,6.0
103.0,635.7541,329.08237,person,9.0
103.0,255.66411,180.00397,person,10.0
103.0,975.3332,1106.4592,person,12.0
103.0,712.08405,990.76276,person,13.0
103.0,745.9849,983.8122,person,14.0
103.0,497.24478,89.76253,person,15.0
104.0,607.47296,345.6751,person,0.0
104.0,325.51685,243.10643,person,1.0
104.0,287.95135,263.3911,person,2.0
104.0,638.0213,541.03845,person,3.0
104.0,738.26874,566.343,person,5.0
104.0,705.74243,576.4501,person,6.0
104.0,636.57605,331.6719,person,9.0
104.0,253.63205,180.86104,person,10.0
104.0,975.3332,1106.4592,person,12.0
104.0,712.50446,990.7886,person,13.0
104.0,745.6015,981.7985,person,14.0
104.0,499.3403,92.472755,person,15.0
105.0,605.2981,346.5708,person,0.0
105.0,324.41,242.32866,person,1.0
105.0,286.71432,261.7446,person,2.0
105.0,640.2804,544.1165,person,3.0
105.0,737.2232,562.53156,person,5.0
105.0,704.11743,572.75604,person,6.0
105.0,637.0991,334.11398,person,9.0
105.0,251.61597,181.76839,person,10.0
105.0,975.3332,1106.4592,person,12.0
105.0,712.656,989.8059,person,13.0
105.0,746.24945,981.83466,person,14.0
105.0,502.7889,95.77914,person,15.0
106.0,603.4317,347.11752,person,0.0
106.0,322.85925,240.11874,person,1.0
106.0,285.70032,261.04425,person,2.0
106.0,642.0274,546.87946,person,3.0
106.0,735.38074,558.39465,person,5.0
106.0,703.4578,569.9208,person,6.0
106.0,637.7282,336.5455,person,9.0
106.0,249.61458,182.72626,person,10.0
106.0,975.3332,1106.4592,person,12.0
106.0,713.01733,988.837,person,13.0
106.0,746.8979,981.8708,person,14.0
106.0,507.01508,99.382286,person,15.0
106.0,1611.133,986.4258,person,16.0
107.0,601.863,347.57703,person,0.0
107.0,321.13705,237.22998,person,1.0
107.0,284.55005,259.70352,person,2.0
107.0,643.3848,549.29346,person,3.0
107.0,733.259,554.35126,person,5.0
107.0,703.42255,567.48987,person,6.0
107.0,637.9469,338.3249,person,9.0
107.0,247.7263,183.68732,person,10.0
107.0,976.21405,1107.828,person,12.0
107.0,712.4222,985.8375,person,13.0
107.0,747.0296,980.8835,person,14.0
107.0,510.93558,103.05377,person,15.0
107.0,1614.2317,986.5504,person,16.0
107.0,110.673775,1347.9163,person,17.0
108.0,601.14404,348.56177,person,0.0
108.0,319.28882,233.78523,person,1.0
108.0,283.26306,257.2487,person,2.0
108.0,644.3513,551.7949,person,3.0
108.0,732.05566,551.6469,person,5.0
108.0,704.33527,565.8856,person,6.0
108.0,637.9598,339.90878,person,9.0
108.0,245.8754,184.63037,person,10.0
108.0,977.09674,1109.1997,person,12.0
108.0,712.4567,982.88837,person,13.0
108.0,746.64514,978.8775,person,14.0
108.0,514.0346,106.650986,person,15.0
108.0,1618.8113,988.11804,person,16.0
108.0,110.61751,1361.4336,person,17.0
109.0,600.9899,349.90082,person,0.0
109.0,317.2717,229.65755,person,1.0
109.0,281.9573,253.97734,person,2.0
